,id,conversation_id,created_at,date,tweet,language,hashtags,user_id,user_id_str,username,day,hour,link,urls,thumbnail,nlikes,nreplies,nretweets,reply_to,replied,cleaned_text,Subjectivity,Polarity,Analysis_Polarity,Analysis_Subjectivity,replied
1,1.41757E+18,1.41757E+18,1.62681E+12,2021-07-20 15:27,Check out my latest article: The Future of Influencer Marketing Is Here  https://t.co/pH4yx4VKbh via @LinkedIn   #InfluencerMarketing #B413 #MyGBC,en,"['influencermarketing', 'b413', 'mygbc']",952936045,952936045,viren_lathiya,2,15,https://twitter.com/viren_lathiya/status/1417566841225060357,['https://www.linkedin.com/pulse/future-influencer-marketing-here-virenkumar-lathiya'],,0,0,0,[],0,check latest article: the future influencer marketing is here via influencermarketing b413 mygbc,0.5125,0.25,Positive,Opinion,1
2,1.41538E+18,1.41433E+18,1.62629E+12,2021-07-14 14:26,"@AnushaS91 @GCB_Bungee This is @GCB_Bungee in Gatineau, Quebec. It was the best experience of my life 🔥",en,[],952936045,952936045,viren_lathiya,3,14,https://twitter.com/viren_lathiya/status/1415377271616122883,[],,0,0,0,"[{'screen_name': 'AnushaS91', 'name': 'Anusha Subramanian', 'id': '1347988517104873473'}, {'screen_name': 'GCB_Bungee', 'name': 'GreatCanadianBungee', 'id': '1262706086'}]",1,"_bungee this _bungee gatineau, quebec. it best experience life",0.3,1,Positive,Opinion,1
3,1.41495E+18,1.41469E+18,1.62619E+12,2021-07-13 10:12,@adi_montas I'm fully vaccinated and also started traveling 🏖️ #free,en,['free'],952936045,952936045,viren_lathiya,2,10,https://twitter.com/viren_lathiya/status/1414950907813453833,[],,1,1,0,"[{'screen_name': 'adi_montas', 'name': 'Adi Montas', 'id': '130414637'}]",1,_montas i'm fully vaccinated also started traveling ️ free,0.8,0.4,Positive,Opinion,1
4,1.41495E+18,1.41495E+18,1.62618E+12,2021-07-13 9:51,My Top 5 Marketing Analytics Tools:  1. @googleanalytics - Analyze Your Campaign With Deeper Data 2. @Moz - S.E.O Analytics Tool 3. @Kissmetrics - Behavioral Analytics Tool 4. @CrazyEgg - Heat Map on Websites 5. @BuzzSumo - Content/Social Analysis  #MARK1051 #KnowYourSocial #AI  https://t.co/wUM9PetYMh,en,"['mark1051', 'knowyoursocial', 'ai']",952936045,952936045,viren_lathiya,2,9,https://twitter.com/viren_lathiya/status/1414945669035528209,[],https://pbs.twimg.com/media/E6LllneXIAUbHyt.jpg,7,0,3,[],0,my top 5 marketing analytics tools: 1. - analyze your campaign with deeper data 2. - s.e.o analytics tool 3. - behavioral analytics tool 4. - heat map websites 5. - content/social analysis mark1051 knowyoursocial ai,0.5,0.5,Positive,Opinion,1
5,1.41433E+18,1.41433E+18,1.62604E+12,2021-07-11 17:13,"3....2....1 Jump, Adrenaline is Flowing !! 🔥  Just did Canada's highest bungee jump 200 ft high. Rebounce 160ft. and a boat ride back thinking how crazy was it.   Sky Dive Next 🔜  #MARK1051 #bungee #Weekend  https://t.co/CIOibw4Zio",en,"['mark1051', 'bungee', 'weekend']",952936045,952936045,viren_lathiya,7,17,https://twitter.com/viren_lathiya/status/1414332023267860487,[],https://pbs.twimg.com/media/E6C3ds1XMAAn09R.jpg,10,2,0,[],0,"3....2....1 jump, adrenaline flowing !! just canada's highest bungee jump 200 ft high. rebounce 160ft. boat ride back thinking crazy it. sky dive next mark1051 bungee weekend",0.36,-0.11,Negative,Opinion,1
6,1.41326E+18,1.41326E+18,1.62578E+12,2021-07-08 18:20,My Top 5 Search Engine Optimization Tools:  1. @Moz - For Smarter Marketing 2. @ubersuggest_seo - Generating New Keyword Ideas 3. @semrush - For Competitive Research 4. @mangools_com - SERP Checker 5. @ahrefs - Biggest Index Of Live Backlinks  #MARK1051 #KnowYourSocial #SEO  https://t.co/blnNMFEh7J,en,"['mark1051', 'knowyoursocial', 'seo']",952936045,952936045,viren_lathiya,4,18,https://twitter.com/viren_lathiya/status/1413261815375667205,[],https://pbs.twimg.com/media/E5zpuhgWYAEsYUa.png,4,0,0,[],0,my top 5 search engine optimization tools: 1. - for smarter marketing 2. _seo - generating new keyword ideas 3. - for competitive research 4. _ - serp checker 5. - biggest index of live backlinks mark1051 knowyoursocial seo,0.484848485,0.257575758,Positive,Opinion,1
7,1.41312E+18,1.41312E+18,1.62575E+12,2021-07-08 9:05,@adi_montas I have a whole new list for S.E.O tools you need in 2021. Will share it soon 🙌,en,[],952936045,952936045,viren_lathiya,4,9,https://twitter.com/viren_lathiya/status/1413122026278162433,[],,1,1,0,"[{'screen_name': 'adi_montas', 'name': 'Adi Montas', 'id': '130414637'}]",1,_montas i whole new list s.e.o tools need 2021. will share soon,0.427272727,0.168181818,Positive,Opinion,1
8,1.41285E+18,1.41285E+18,1.62568E+12,2021-07-07 15:00,My Top 5 Social Media Tools:  1. @GoogleTrends - For Checking Current Trends 2. @unsplash - For High-Quality Images 3. @ZohoSocial - For Scheduling &amp; Analytics 4. @Bitly - For Custom Short URL's 5. @canva - For a Quick Social Media Template  #MARK1051 #KnowYourSocial #bufferchat,en,"['mark1051', 'knowyoursocial', 'bufferchat']",952936045,952936045,viren_lathiya,3,15,https://twitter.com/viren_lathiya/status/1412848896640884740,[],,4,0,0,[],0,my top 5 social media tools: 1. - for checking current trends 2. - for high-quality images 3. - for scheduling &amp; analytics 4. - for custom short url's 5. - for quick social media template mark1051 knowyoursocial bufferchat,0.305555556,0.15,Positive,Opinion,1
9,1.41283E+18,1.41283E+18,1.62568E+12,2021-07-07 13:56,"Podcasting has become a strong form of media the with listenership increasing in all age groups  Overall, more listeners are listening to more podcasts per week as compared to 2020 in which 51% of listeners listened to only 1-3 podcasts per week.  #SemrushChat #podcast #MARK1051",en,"['semrushchat', 'podcast', 'mark1051']",952936045,952936045,viren_lathiya,3,13,https://twitter.com/viren_lathiya/status/1412832900140183554,[],,2,2,0,[],0,"podcasting bee strong form media listenership increasing age groups overall, listeners listening podcasts per week pared 2020 51% listeners listened 1-3 podcasts per week. semrushchat podcast mark1051",0.366666667,0.216666667,Positive,Opinion,1
10,1.41253E+18,1.41253E+18,1.62561E+12,2021-07-06 18:00,10 Smart Tools for Social Media Marketing in 2021  https://t.co/rXxkH9tTQ5 #MARK1051 #KnowYourSocial #SMM #B413,en,"['mark1051', 'knowyoursocial', 'smm', 'b413']",952936045,952936045,viren_lathiya,2,18,https://twitter.com/viren_lathiya/status/1412531907661864961,['http://ow.ly/pW6F30rMX2s'],,0,0,0,[],0,10 smart tools social media marketing 2021 mark1051 knowyoursocial smm b413,0.354761905,0.123809524,Positive,Opinion,1
11,1.41246E+18,1.41246E+18,1.62559E+12,2021-07-06 13:00,Instagram Messaging for Business: Why It’s Essential | Emplifi | Emplifi  https://t.co/Cuc7wQnxUe #MARK1051 #KnowYourSocial #Instagram #B413,en,"['mark1051', 'knowyoursocial', 'instagram', 'b413']",952936045,952936045,viren_lathiya,2,13,https://twitter.com/viren_lathiya/status/1412456543593930752,['http://ow.ly/xfWa30rMX2i'],,1,0,0,[],0,instagram messaging business: why it’s essential | emplifi | emplifi mark1051 knowyoursocial instagram b413,0.3,0,Neutral,Opinion,1
12,1.4124E+18,1.4124E+18,1.62558E+12,2021-07-06 9:00,How Often Should You Post on Social Media? (A Lot Less Than Hootsuite Is Telling You)  https://t.co/VyQaHiYLLj #MARK1051 #KnowYourSocial #Hootsuite #B413,en,"['mark1051', 'knowyoursocial', 'hootsuite', 'b413']",952936045,952936045,viren_lathiya,2,9,https://twitter.com/viren_lathiya/status/1412396072908034051,['http://ow.ly/quPJ30rMX06'],,0,0,0,[],0,how often should you post social media? (a lot less than hootsuite is telling you) mark1051 knowyoursocial hootsuite b413,0.066666667,-0.066666667,Negative,Opinion,1
13,1.41225E+18,1.41225E+18,1.62554E+12,2021-07-05 23:15,5 Ways to Step Up Your Distributor Social Media Marketing  https://t.co/dd6sPTOQqv #MARK1051 #KnowYourSocial #Business #SMM,en,"['mark1051', 'knowyoursocial', 'business', 'smm']",952936045,952936045,viren_lathiya,1,23,https://twitter.com/viren_lathiya/status/1412248696780214274,['http://ow.ly/MHe630rMWSC'],,0,0,0,[],0,5 ways step up your distributor social media marketing mark1051 knowyoursocial business smm,0.066666667,0.033333333,Positive,Opinion,1
14,1.41223E+18,1.41223E+18,1.62554E+12,2021-07-05 21:45,LinkedIn Shares Insights Into Gender and Racial Diversity in the... -  https://t.co/cnORhsXjfM via @trendspottr #MARK1051 #KnowYourSocial #LinkedIn,en,"['mark1051', 'knowyoursocial', 'linkedin']",952936045,952936045,viren_lathiya,1,21,https://twitter.com/viren_lathiya/status/1412226045168738306,['http://ow.ly/bPfv30rMWrI'],,0,0,0,[],0,linkedin shares insights into gender racial diversity the... - via mark1051 knowyoursocial linkedin,0,0,Neutral,Fact,1
15,1.41221E+18,1.41221E+18,1.62553E+12,2021-07-05 20:45,"Social shorts: Facebook launches Pinterest lookalike app, Instagram tests ‘Latest Posts’ feature, Snapchat could be getting a new look  https://t.co/0Bvj8Mj7Y4 #MARK1051 #KnowYourSocial #Social",en,"['mark1051', 'knowyoursocial', 'social']",952936045,952936045,viren_lathiya,1,20,https://twitter.com/viren_lathiya/status/1412210949520506880,['http://ow.ly/xrAy30rMWrz'],,0,0,0,[],0,"social shorts: facebook launches pinterest lookalike app, instagram tests ‘latest posts’ feature, snapchat could getting new look mark1051 knowyoursocial social",0.371969697,0.175757576,Positive,Opinion,1
16,1.4122E+18,1.4122E+18,1.62553E+12,2021-07-05 20:07,30-Minuted Social Media Marketing Tips | @sejournal  https://t.co/umY55ZGrpt #B413 #MARK1051 #KnowYourSocial #SocialMedia,en,"['b413', 'mark1051', 'knowyoursocial', 'socialmedia']",952936045,952936045,viren_lathiya,1,20,https://twitter.com/viren_lathiya/status/1412201428995747851,['http://ow.ly/nL3u30rMWZs'],,0,0,0,[],0,30-minuted social media marketing tips | b413 mark1051 knowyoursocial socialmedia,0.066666667,0.033333333,Positive,Opinion,1
17,1.4122E+18,1.4122E+18,1.62553E+12,2021-07-05 19:45,7 Tips to Marketing Brands Online on a Budget  https://t.co/Hvt70fPkjK #MARK1051 #KnowYourSocial #Budget #Marketing,en,"['mark1051', 'knowyoursocial', 'budget', 'marketing']",952936045,952936045,viren_lathiya,1,19,https://twitter.com/viren_lathiya/status/1412195848902135810,['http://ow.ly/wMeB30rMWrc'],,5,0,3,[],0,7 tips marketing brands online budget mark1051 knowyoursocial budget marketing,0,0,Neutral,Fact,1
18,1.41218E+18,1.41218E+18,1.62553E+12,2021-07-05 19:01,What Is The Impact of Social Media Marketing? | Martech Zone  https://t.co/BIhp55ZdFd #MARK1051 #KnowYourSocial #SocialMedia,en,"['mark1051', 'knowyoursocial', 'socialmedia']",952936045,952936045,viren_lathiya,1,19,https://twitter.com/viren_lathiya/status/1412184953878630408,['http://ow.ly/fL2m30rMWQ5'],,1,0,0,[],0,what is the impact social media marketing? | martech zone mark1051 knowyoursocial socialmedia,0.066666667,0.033333333,Positive,Opinion,1
19,1.41218E+18,1.41218E+18,1.62552E+12,2021-07-05 18:40,Social Media Video: How to Succeed With Video on Each Social Network [Infographic]  https://t.co/jpkY2dQQXO #MARK1051 #KnowYourSocial #Infographic,en,"['mark1051', 'knowyoursocial', 'infographic']",952936045,952936045,viren_lathiya,1,18,https://twitter.com/viren_lathiya/status/1412179488939679752,['http://ow.ly/K2WT30rMWr6'],,1,0,1,[],0,social media video: how succeed with video each social network [infographic] mark1051 knowyoursocial infographic,0.066666667,0.033333333,Positive,Opinion,1
20,1.41216E+18,1.41216E+18,1.62552E+12,2021-07-05 17:30,15 Types of Content to Post on Social Media to Keep Your Feed Fresh... -  https://t.co/1UDKdUhoVO via @trendspottr #MARK1051 #KnowYourSocial #SocialMedia,en,"['mark1051', 'knowyoursocial', 'socialmedia']",952936045,952936045,viren_lathiya,1,17,https://twitter.com/viren_lathiya/status/1412161887677071361,['http://ow.ly/J4tP30rMWqi'],,0,0,0,[],0,15 types content post social media keep your feed fresh... - via mark1051 knowyoursocial socialmedia,0.283333333,0.166666667,Positive,Opinion,1
21,1.41216E+18,1.41216E+18,1.62552E+12,2021-07-05 17:29,SEO is tough. This Google SEO training can make you even tougher and earn all the web traffic you deserve  https://t.co/gnLB99HWLx #MARK1051 #KnowYourSocial #Business,en,"['mark1051', 'knowyoursocial', 'business']",952936045,952936045,viren_lathiya,1,17,https://twitter.com/viren_lathiya/status/1412161704985780229,['http://ow.ly/yebr30rMWo5'],,0,0,0,[],0,seo tough. this google seo training make even tougher earn web traffic deserve mark1051 knowyoursocial business,0.833333333,-0.388888889,Negative,Opinion,1
22,1.41063E+18,1.41063E+18,1.62516E+12,2021-07-01 12:10,Master The Art of Content Marketing: How To Increase Conversions -  https://t.co/1U1tCM6aKr via @trendspottr #MARK1051 #KnowYourSocial #Contenmarketing #SocialMedia,en,"['mark1051', 'knowyoursocial', 'contenmarketing', 'socialmedia']",952936045,952936045,viren_lathiya,4,12,https://twitter.com/viren_lathiya/status/1410631797050851328,['http://ow.ly/2cog30rMs3J'],,0,0,0,[],0,master the art content marketing: how to increase conversions - via mark1051 knowyoursocial contenmarketing socialmedia,0,0,Neutral,Fact,1
23,1.41056E+18,1.41056E+18,1.62514E+12,2021-07-01 7:10,How can you effectively measure social media marketing? Read More:  https://t.co/jtp3GRGwXs #MARK1051 #KnowYourSocial #SocialMedia #Business,en,"['mark1051', 'knowyoursocial', 'socialmedia', 'business']",952936045,952936045,viren_lathiya,4,7,https://twitter.com/viren_lathiya/status/1410556298958147588,['http://ow.ly/Zuke30rMs3h'],,0,0,0,[],0,how effectively measure social media marketing? read more: mark1051 knowyoursocial socialmedia business,0.455555556,0.377777778,Positive,Opinion,1
24,1.41045E+18,1.41045E+18,1.62511E+12,2021-06-30 23:55,5 Steps to Achieve Millions of Impressions On Social Media -  https://t.co/ww9v6FJkm6 via @trendspottr #MARK1051 #KnowYourSocial #SocialMedia #Marketing,en,"['mark1051', 'knowyoursocial', 'socialmedia', 'marketing']",952936045,952936045,viren_lathiya,3,23,https://twitter.com/viren_lathiya/status/1410446823228153859,['http://ow.ly/qF8M30rMs2M'],,0,0,0,[],0,5 steps achieve millions impressions on social media - via mark1051 knowyoursocial socialmedia marketing,0.066666667,0.033333333,Positive,Opinion,1
25,1.41004E+18,1.41004E+18,1.62501E+12,2021-06-29 21:00,Top Social-Media Marketing Essentials for Small Businesses Read Here:  https://t.co/2Pm3ZMksCX #MARK1051 #KnowYourSocial #SmallBusiness,en,"['mark1051', 'knowyoursocial', 'smallbusiness']",952936045,952936045,viren_lathiya,2,21,https://twitter.com/viren_lathiya/status/1410040422571909125,['http://ow.ly/6YM830rMgAo'],,2,0,0,[],0,top social-media marketing essentials small businesses read here: mark1051 knowyoursocial smallbusiness,0.45,0.125,Positive,Opinion,1
26,1.40998E+18,1.40998E+18,1.625E+12,2021-06-29 17:05,How This Social Network is Changing the Way Companies Find Talent in... -  https://t.co/PpUooodLcd via @trendspottr #KnowYourSocial #Mark1051 #SocialMedia,en,"['knowyoursocial', 'mark1051', 'socialmedia']",952936045,952936045,viren_lathiya,2,17,https://twitter.com/viren_lathiya/status/1409981255966466051,['http://ow.ly/ONFr30rMgC1'],,1,0,0,[],0,how this social network changing way companies find talent in... - via knowyoursocial mark1051 socialmedia,0.066666667,0.033333333,Positive,Opinion,1
27,1.40993E+18,1.40993E+18,1.62499E+12,2021-06-29 13:45,How to Make Reels on Instagram that Get Views AND Build Your Brand  https://t.co/Gu8zv6Fc7F #MARK1051 #KnowYourSocial #SocialMedia #Trending,en,"['mark1051', 'knowyoursocial', 'socialmedia', 'trending']",952936045,952936045,viren_lathiya,2,13,https://twitter.com/viren_lathiya/status/1409931081810329611,['http://ow.ly/Pr9030rMgzU'],,5,0,2,[],0,how make reels instagram get views and build your brand mark1051 knowyoursocial socialmedia trending,0,0,Neutral,Fact,1
28,1.40963E+18,1.40954E+18,1.62492E+12,2021-06-28 18:05,@AnushaS91 😂😂😂,und,[],952936045,952936045,viren_lathiya,1,18,https://twitter.com/viren_lathiya/status/1409634079050326018,[],,0,0,0,"[{'screen_name': 'AnushaS91', 'name': 'Anusha Subramanian', 'id': '1347988517104873473'}]",1,,0,0,Neutral,Fact,1
29,1.40815E+18,1.40815E+18,1.62456E+12,2021-06-24 15:34,"Social Media is nothing but the Word Of Mouth on steroids. @garyvee   and in order to leverage it,  You have to find a way to make your work a value-add in someone else's life.  #garyvee #thinkschool #B413 #KnowYourSocial #Marketing  https://t.co/pKri3IYvbD",en,"['garyvee', 'thinkschool', 'b413', 'knowyoursocial', 'marketing']",952936045,952936045,viren_lathiya,4,15,https://twitter.com/viren_lathiya/status/1408146555501268997,[],https://pbs.twimg.com/media/E4q8-OBWEAYnmdf.jpg,8,0,0,[],0,"social media nothing word of mouth steroids. order leverage it, you find way make work value-add someone else's life. garyvee thinkschool b413 knowyoursocial marketing",0.066666667,0.033333333,Positive,Opinion,1
30,1.40811E+18,1.40811E+18,1.62455E+12,2021-06-24 13:07,"@Roy_3007 @Microsoft @Windows @surface I will ""thanks"" you later 😂",en,[],952936045,952936045,viren_lathiya,4,13,https://twitter.com/viren_lathiya/status/1408109663892262918,[],,0,1,0,"[{'screen_name': 'Microsoft', 'name': 'Microsoft', 'id': '74286565'}, {'screen_name': 'Windows', 'name': 'Windows', 'id': '15670515'}, {'screen_name': 'surface', 'name': 'Microsoft Surface', 'id': '612076511'}]",1,"_3007 i ""thanks"" later",0.1,0.1,Positive,Opinion,1
31,1.40811E+18,1.40811E+18,1.62455E+12,2021-06-24 13:02,Introducing Windows 11 💻  Can't wait to fire it up on my Microsoft Surface. 🔥  Read More:  https://t.co/BGinp6DUP1  #Windows11 #MicrosoftEvent #Thursdayvibes  https://t.co/vw9n9IszdN,en,"['windows11', 'microsoftevent', 'thursdayvibes']",952936045,952936045,viren_lathiya,4,13,https://twitter.com/viren_lathiya/status/1408108291608166407,['https://bit.ly/2Uz0l2K'],https://pbs.twimg.com/media/E4qaxscXoAs7Vlq.jpg,1,1,0,[],0,introducing windows 11 can't wait fire microsoft surface. read more: windows11 microsoftevent thursdayvibes,0.5,0.5,Positive,Opinion,1
32,1.40809E+18,1.40809E+18,1.62455E+12,2021-06-24 11:51,"Which is your favorite #socialmedia application?  Also, comment down why if there's any particular reason.  #MARK1051 #KnowYourSocial #DigitalMarketing #MyGBC",en,"['socialmedia', 'mark1051', 'knowyoursocial', 'digitalmarketing', 'mygbc']",952936045,952936045,viren_lathiya,4,11,https://twitter.com/viren_lathiya/status/1408090339978645518,[],,4,0,3,[],0,"which favorite socialmedia application? also, ment there's particular reason. mark1051 knowyoursocial digitalmarketing mygbc",0.666666667,0.333333333,Positive,Opinion,1
33,1.40745E+18,1.40745E+18,1.6244E+12,2021-06-22 17:44,Harry Rosen: Tailored to fit a digital transformation during the pandemic  Read More:  https://t.co/fQ22XcFXdz   #Retail #HarryRosen #Business #Pandemic #MyGBC #MARK1051,en,"['retail', 'harryrosen', 'business', 'pandemic', 'mygbc', 'mark1051']",952936045,952936045,viren_lathiya,2,17,https://twitter.com/viren_lathiya/status/1407454420418404353,['https://bit.ly/3d4dyHa'],,1,0,0,[],0,harry rosen: tailored fit digital transformation pandemic read more: retail harryrosen business pandemic mygbc mark1051,0.3,0.3,Positive,Opinion,1
34,1.40482E+18,1.40482E+18,1.62377E+12,2021-06-15 11:00,Why is digital marketing important? 🚀  ✔️ Your Customers Are Online ✔️ Your Competitors Are Online ✔️ Be Accessible to Your Customers ✔️ Let Customers Come to You  #DigitalMarketing #MARK1051 #Branding #Business  https://t.co/1BfXiKdKFF,en,"['digitalmarketing', 'mark1051', 'branding', 'business']",952936045,952936045,viren_lathiya,2,11,https://twitter.com/viren_lathiya/status/1404816181375160328,[],https://pbs.twimg.com/media/E37o3zCXIAA-duu.jpg,4,1,0,[],0,why digital marketing important? ️ your customers are online ️ your competitors are online ️ be accessible your customers ️ let customers come you digitalmarketing mark1051 branding business,0.458333333,0.258333333,Positive,Opinion,1
35,1.40305E+18,1.40305E+18,1.62335E+12,2021-06-10 14:04,This is the best Unboxing Experience video on the YouTube @oneplus &amp; @Mrwhosetheboss 🔥  Prove Me Wrong:  https://t.co/uVSedA2JHx  #YouTube #OnePlusNordCE5G #MKBHD #UnboxTherapy #Video  https://t.co/OaQhiessoB,en,"['youtube', 'oneplusnordce5g', 'mkbhd', 'unboxtherapy', 'video']",952936045,952936045,viren_lathiya,4,14,https://twitter.com/viren_lathiya/status/1403050346046439424,['https://youtu.be/_zRUCI857IQ'],https://pbs.twimg.com/media/E3ii2KgWQAYUqmy.jpg,2,0,0,[],0,this best unboxing experience video youtube &amp; prove me wrong: youtube oneplusnordce5g mkbhd unboxtherapy video,0.6,0.25,Positive,Opinion,1
36,1.40261E+18,1.40261E+18,1.62324E+12,2021-06-09 9:01,"“If you make customers unhappy in the physical world, they might each tell 6 friends. If you make customers unhappy on the Internet, they can each tell 6,000 friends.” – Jeff Bezos  #MARK1051 #B413 #KnowYourSocial #Quote",en,"['mark1051', 'b413', 'knowyoursocial', 'quote']",952936045,952936045,viren_lathiya,3,9,https://twitter.com/viren_lathiya/status/1402611888287006722,[],,3,0,0,[],0,"“if make customers unhappy physical world, might tell 6 friends. if make customers unhappy internet, tell 6,000 friends.” – jeff bezos mark1051 b413 knowyoursocial quote",0.647619048,-0.4,Negative,Opinion,1
37,1.40225E+18,1.40225E+18,1.62316E+12,2021-06-08 9:02,Canada's most memorable Twitter brand campaigns of 2020  Grown With Love - @WendysCanada  How the email found us - @TimHortons A virtual scavenger hunt - @PrimeVideoCA  Read More: https://t.co/a5eQf6AbcP  Which is your fav @theBicyKyle  #MARK1051 #B413 #KnowYourSocial #Marketing,en,"['mark1051', 'b413', 'knowyoursocial', 'marketing']",952936045,952936045,viren_lathiya,2,9,https://twitter.com/viren_lathiya/status/1402249554003697674,['http://ow.ly/p60Y50EX5hG'],,6,1,1,[],0,canada's memorable twitter brand campaigns 2020 grown with love - how email found us - a virtual scavenger hunt - read more: which fav mark1051 b413 knowyoursocial marketing,0.7,0.5,Positive,Opinion,1
38,1.40189E+18,1.40189E+18,1.62307E+12,2021-06-07 9:02,"“Whether it’s B2B or B2C, I believe passionately that good marketing essentials are the same. We are all emotional beings looking for relevance, context, and connection.” - @bethcomstock   #MARK1051 #B413 #KnowYourSocial #Quote",en,"['mark1051', 'b413', 'knowyoursocial', 'quote']",952936045,952936045,viren_lathiya,1,9,https://twitter.com/viren_lathiya/status/1401887313400107014,[],,4,0,0,[],0,"“whether it’s b2b b2c, i believe passionately good marketing essentials same. we emotional beings looking relevance, context, connection.” - mark1051 b413 knowyoursocial quote",0.458333333,0.233333333,Positive,Opinion,1
39,1.40152E+18,1.40152E+18,1.62298E+12,2021-06-06 9:00,"How to create a social media marketing strategy in 2021  • Research your target audience • Create engaging social content • Execute &amp; assess what’s working, what isn’t and how to keep improving  Read More:  https://t.co/kYaQk7blCE  #MARK1051 #B413 #KnowYourSocial #SocialMedia",en,"['mark1051', 'b413', 'knowyoursocial', 'socialmedia']",952936045,952936045,viren_lathiya,7,9,https://twitter.com/viren_lathiya/status/1401524521153269765,['http://ow.ly/Z6Gl50EX4qs'],,1,0,0,[],0,"how create social media marketing strategy 2021 • research target audience • create engaging social content • execute &amp; assess what’s working, isn’t keep improving read more: mark1051 b413 knowyoursocial socialmedia",0.333333333,0.241666667,Positive,Opinion,1
40,1.40116E+18,1.40116E+18,1.6229E+12,2021-06-05 9:01,"“A brand is the set of expectations, memories, stories, and relationships that, taken together, account for a consumer’s decision to choose one product or service over another.” — @sethgodin   #MARK1051 #B413 #Quote #KnowYourSocial #Marketing",en,"['mark1051', 'b413', 'quote', 'knowyoursocial', 'marketing']",952936045,952936045,viren_lathiya,6,9,https://twitter.com/viren_lathiya/status/1401162143513391104,[],,4,0,0,[],0,"“a brand set expectations, memories, stories, relationships that, taken together, account consumer’s decision choose one product service another.” — mark1051 b413 quote knowyoursocial marketing",0,0,Neutral,Fact,1
41,1.40094E+18,1.40094E+18,1.62285E+12,2021-06-04 18:26,"Over the past decade, smartphones have revolutionized our lives in ways that go well beyond how we communicate.  Read More Here:  https://t.co/MKTdshrK6r  #Digital #Marketing #Blog #Mygbc #Growth",en,"['digital', 'marketing', 'blog', 'mygbc', 'growth']",952936045,952936045,viren_lathiya,5,18,https://twitter.com/viren_lathiya/status/1400942116835049473,['https://bit.ly/3ihnRLg'],,2,0,0,[],0,"over past decade, smartphones revolutionized lives ways go well beyond municate. read more here: digital marketing blog mygbc growth",0.25,0.083333333,Positive,Opinion,1
42,1.4008E+18,1.4008E+18,1.62281E+12,2021-06-04 9:01,10 Marketing Lessons Big Brands Can Teach Startups  • Much like a successful or unsuccessful marketing campaign  • Every business survives or fails based on how well it markets its product  Read More:  https://t.co/GqCGUPifVh  #MARK1051 #B413 #KnowYourSocial #Startup #Marketing,en,"['mark1051', 'b413', 'knowyoursocial', 'startup', 'marketing']",952936045,952936045,viren_lathiya,5,9,https://twitter.com/viren_lathiya/status/1400799909096439810,['http://ow.ly/ys8950EX406'],,2,0,0,[],0,10 marketing lessons big brands can teach startups • much like successful unsuccessful marketing campaign • every business survives fails based well markets product read more: mark1051 b413 knowyoursocial startup marketing,0.41,0.19,Positive,Opinion,1
43,1.40051E+18,1.40051E+18,1.62274E+12,2021-06-03 13:38,Marketing / Business Podcasts You Should Listen To in 2021  StartUp | Gimlet - @Gimletmedia  Business Wars | Wondery - @WonderyMedia  How I Built This | NPR - @NPR  Akimbo Podcast | Seth Godin - @ThisIsSethsBlog   #MARK1051 #DigitalMarketing #Podcast #MKTG56693  https://t.co/3J072UBXwO,en,"['mark1051', 'digitalmarketing', 'podcast', 'mktg56693']",952936045,952936045,viren_lathiya,4,13,https://twitter.com/viren_lathiya/status/1400507081573253123,[],https://pbs.twimg.com/media/E2-Yq99XIAUEiVD.jpg,12,0,3,[],0,marketing / business podcasts you should listen to 2021 startup | gimlet - business wars | wondery - how i built this | npr - akimbo podcast | seth godin - mark1051 digitalmarketing podcast mktg56693,0,0,Neutral,Fact,1
44,1.40044E+18,1.40044E+18,1.62273E+12,2021-06-03 9:01,"""Build something 100 people love, not something 1 million people kind of like."" — @bchesky, Co-Founder &amp; CEO, Airbnb  #MARK1051 #B413 #Quote #KnowYourSocial",en,"['mark1051', 'b413', 'quote', 'knowyoursocial']",952936045,952936045,viren_lathiya,4,9,https://twitter.com/viren_lathiya/status/1400437481514876930,[],,2,0,1,[],0,"""build something 100 people love, something 1 million people kind like."" — , co-founder &amp; ceo, airbnb mark1051 b413 quote knowyoursocial",0.75,0.55,Positive,Opinion,1
45,1.40008E+18,1.40008E+18,1.62264E+12,2021-06-02 9:01,"Digital Marketing Trends For 2021 - @theBicyKyle   • Informed buyers want to buy from informed brands • Digital business pivots may become permanent • Social media will become a top channel for purchase, instead of just discovery.  #MARK1051 #B413 #KnowYourSocial #SocialMedia  https://t.co/FTEz8qG3eV",en,"['mark1051', 'b413', 'knowyoursocial', 'socialmedia']",952936045,952936045,viren_lathiya,3,9,https://twitter.com/viren_lathiya/status/1400075124850692097,[],https://pbs.twimg.com/media/E24Q6DyXMAIKOm6.jpg,8,0,2,[],0,"digital marketing trends for 2021 - • informed buyers want buy informed brands • digital business pivots may bee permanent • social media bee top channel purchase, instead discovery. mark1051 b413 knowyoursocial socialmedia",0.141666667,0.133333333,Positive,Opinion,1
