Consumer Ticker,UL,UL,UL,UL,UL,UL,PEP,PEP,PEP,PEP,PEP,PEP,K,K,K,K,K,K,KO,KO,KO,KO,KO,KO,NSRGF,NSRGF,NSRGF,NSRGF,NSRGF,NSRGF,HINKF,HINKF,HINKF,HINKF,HINKF,HINKF,HSY,HSY,HSY,HSY,HSY,HSY,CAG,CAG,CAG,CAG,CAG,CAG,TSN,TSN,TSN,TSN,TSN,TSN,KHC,KHC,KHC,KHC,KHC,KHC,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,BUD,BUD,BUD,BUD,BUD,BUD,MDLZ,MDLZ,MDLZ,MDLZ,MDLZ,MDLZ,CPB,CPB,CPB,CPB,CPB,CPB,AJINY,AJINY,AJINY,AJINY,AJINY,AJINY
Stock Info,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,59.310001373291016,58.790000915527344,59.2599983215332,59.279998779296875,872700.0,56.37111282348633,136.64999389648438,134.44000244140625,136.64999389648438,135.8800048828125,3866300.0,129.1319580078125,65.44999694824219,64.56999969482422,64.91999816894531,65.41999816894531,1383200.0,61.970462799072266,53.75,52.849998474121094,53.31999969482422,53.75,13173800.0,51.15701675415039,103.8499984741211,102.87000274658203,103.83000183105469,103.8499984741211,33000.0,98.64684295654297,103.72000122070312,103.72000122070312,103.72000122070312,103.72000122070312,100.0,101.55269622802734,149.08999633789062,146.77999877929688,147.6699981689453,148.9600067138672,677300.0,144.33364868164062,28.920000076293945,28.639999389648438,28.850000381469727,28.760000228881836,3089000.0,27.597232818603516,90.08999633789062,88.7699966430664,89.87999725341797,89.58000183105469,2156200.0,86.21720886230469,30.954999923706055,30.329999923706055,30.5,30.950000762939453,5816500.0,28.783143997192383,21.565000534057617,21.440000534057617,21.524999618530273,21.565000534057617,7200,21.565000534057617,79.56999969482422,78.7699966430664,79.43000030517578,79.27999877929688,834100.0,77.87242126464844,52.849998474121094,52.119998931884766,52.400001525878906,52.84000015258789,6162000.0,50.86797332763672,47.15999984741211,46.150001525878906,46.470001220703125,47.13999938964844,2485500.0,44.735260009765625,16.469999313354492,16.469999313354492,16.469999313354492,16.469999313354492,200,16.469999313354492
2019-12-03,59.220001220703125,58.939998626708984,59.0,59.189998626708984,814600.0,56.28553009033203,136.66000366210938,134.32000732421875,136.66000366210938,135.4600067138672,5000000.0,128.7327880859375,65.66000366210938,65.08999633789062,65.41000366210938,65.6500015258789,1539700.0,62.18833541870117,53.84000015258789,53.400001525878906,53.709999084472656,53.79999923706055,14498300.0,51.20460891723633,103.88999938964844,102.75,103.44999694824219,103.83000183105469,4700.0,98.62784576416016,103.5999984741211,103.5999984741211,103.5999984741211,103.5999984741211,800.0,101.43519592285156,150.3800048828125,147.72000122070312,149.1199951171875,148.8000030517578,829900.0,144.17860412597656,28.719999313354492,28.34000015258789,28.34000015258789,28.600000381469727,3855900.0,27.443700790405273,89.0999984741211,87.72000122070312,88.47000122070312,88.94999694824219,2252300.0,85.61085510253906,30.899999618530273,30.469999313354492,30.829999923706055,30.799999237060547,5573200.0,28.64364242553711,21.57200050354004,21.440000534057617,21.5,21.459999084472656,8800,21.459999084472656,79.04000091552734,78.43000030517578,78.75,78.91999816894531,886200.0,77.51881408691406,53.150001525878906,52.47999954223633,53.029998779296875,53.130001068115234,8440100.0,51.147151947021484,47.849998474121094,46.83000183105469,46.959999084472656,47.58000183105469,4855700.0,45.15281295776367,16.420000076293945,16.420000076293945,16.420000076293945,16.420000076293945,100,16.420000076293945
2019-12-04,59.58000183105469,59.290000915527344,59.380001068115234,59.52000045776367,634700.0,56.599334716796875,137.3699951171875,134.5399932861328,134.9499969482422,137.3000030517578,4228200.0,130.4813995361328,66.30000305175781,65.0,65.0,65.7300033569336,1821400.0,62.26411437988281,54.310001373291016,53.720001220703125,53.79999923706055,54.290000915527344,13624000.0,51.67097473144531,104.05000305175781,102.80000305175781,103.38999938964844,103.5,5300.0,98.31437683105469,104.70999908447266,104.6500015258789,104.6500015258789,104.70999908447266,600.0,102.52201080322266,150.17999267578125,148.27000427246094,148.5399932861328,150.16000366210938,802300.0,145.4963836669922,29.459999084472656,28.59000015258789,28.59000015258789,29.389999389648438,5332200.0,28.20176124572754,90.1500015258789,88.88999938964844,89.11000061035156,89.23999786376953,1777900.0,85.88997650146484,31.280000686645508,30.75,30.790000915527344,31.030000686645508,5448200.0,28.8575382232666,21.71500015258789,21.670000076293945,21.709999084472656,21.700000762939453,3500,21.700000762939453,79.62999725341797,79.11000061035156,79.4000015258789,79.4000015258789,789400.0,77.99028778076172,53.45000076293945,52.77000045776367,52.880001068115234,53.34000015258789,5537500.0,51.34931182861328,48.88999938964844,47.4900016784668,47.4900016784668,48.470001220703125,5655700.0,45.99740982055664,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,500,17.100000381469727
2019-12-05,59.38999938964844,59.08000183105469,59.34000015258789,59.36000061035156,678500.0,56.44718933105469,136.5399932861328,135.27000427246094,136.19000244140625,136.33999633789062,3351800.0,130.4766082763672,65.77999877929688,65.27999877929688,65.68000030517578,65.75,1129000.0,62.283058166503906,54.290000915527344,53.83000183105469,54.209999084472656,54.189998626708984,14068100.0,51.5757942199707,104.11000061035156,102.87000274658203,103.5199966430664,103.58000183105469,6200.0,98.39037322998047,104.3499984741211,104.3499984741211,104.3499984741211,104.3499984741211,5100.0,102.1695327758789,150.75,149.2100067138672,150.1300048828125,149.97000122070312,570300.0,145.31228637695312,29.610000610351562,28.700000762939453,29.5,28.780000686645508,4496000.0,27.616424560546875,89.66999816894531,88.68000030517578,89.12999725341797,89.45999908447266,1423500.0,86.10172271728516,31.68000030517578,31.09000015258789,31.280000686645508,31.25,4606300.0,29.0621395111084,21.6200008392334,21.540000915527344,21.540000915527344,21.594999313354492,6400,21.594999313354492,79.22000122070312,78.3499984741211,79.08999633789062,78.62999725341797,544800.0,77.23396301269531,53.869998931884766,53.209999084472656,53.400001525878906,53.810001373291016,5356100.0,51.80177688598633,48.93000030517578,47.58000183105469,48.5099983215332,47.630001068115234,4524600.0,45.20026779174805,16.440000534057617,16.440000534057617,16.440000534057617,16.440000534057617,100,16.440000534057617
2019-12-06,59.9900016784668,59.56999969482422,59.77000045776367,59.810001373291016,764000.0,56.87510681152344,137.69000244140625,136.33999633789062,136.6699981689453,137.36000061035156,3216900.0,131.4527587890625,66.45999908447266,65.83000183105469,65.91000366210938,66.22000122070312,995200.0,62.72827911376953,54.5,54.16999816894531,54.310001373291016,54.41999816894531,7843500.0,51.79469680786133,105.12000274658203,104.4800033569336,104.70999908447266,104.4800033569336,3600.0,99.24528503417969,105.66999816894531,105.37000274658203,105.37000274658203,105.66999816894531,400.0,103.46194458007812,150.64999389648438,149.22999572753906,150.17999267578125,149.25,600200.0,144.6146240234375,29.200000762939453,28.8700008392334,28.8799991607666,28.899999618530273,4444600.0,27.73157501220703,91.37999725341797,89.37999725341797,90.52999877929688,89.44999694824219,2060700.0,86.09207916259766,31.350000381469727,30.950000762939453,31.280000686645508,31.09000015258789,6496100.0,28.913341522216797,21.8799991607666,21.719999313354492,21.770000457763672,21.84000015258789,4200,21.84000015258789,79.58999633789062,78.7300033569336,78.94000244140625,79.36000061035156,722200.0,77.95100402832031,54.119998931884766,53.70000076293945,53.900001525878906,53.84000015258789,5047200.0,51.83065414428711,48.310001373291016,47.619998931884766,47.83000183105469,47.75,2378200.0,45.314144134521484,16.440000534057617,16.440000534057617,16.440000534057617,16.440000534057617,0,16.440000534057617
2019-12-09,60.290000915527344,59.95000076293945,60.150001525878906,60.220001220703125,521900.0,57.264991760253906,138.0399932861328,137.0,137.14999389648438,137.16000366210938,3882900.0,131.26136779785156,66.8499984741211,66.05000305175781,66.13999938964844,66.54000091552734,1255500.0,63.031402587890625,54.5099983215332,54.02000045776367,54.29999923706055,54.06999969482422,13887200.0,51.461585998535156,105.37000274658203,104.87999725341797,105.20999908447266,104.94999694824219,6800.0,99.69173431396484,105.66999816894531,105.66999816894531,105.66999816894531,105.66999816894531,0.0,103.46194458007812,150.1999969482422,148.83999633789062,149.83999633789062,149.5399932861328,918700.0,144.89559936523438,29.420000076293945,28.920000076293945,28.93000030517578,29.299999237060547,3347200.0,28.115402221679688,90.22000122070312,89.11000061035156,89.3499984741211,89.66999816894531,1535900.0,86.30382537841797,32.2400016784668,31.139999389648438,31.239999771118164,31.93000030517578,8128000.0,29.694528579711914,21.489999771118164,21.3799991607666,21.489999771118164,21.3799991607666,6000,21.3799991607666,79.12999725341797,78.69999694824219,78.69999694824219,78.9000015258789,587600.0,77.49917602539062,54.310001373291016,53.849998474121094,53.849998474121094,54.16999816894531,5842800.0,52.14833068847656,48.31999969482422,47.70000076293945,47.75,48.2400016784668,2243300.0,45.779151916503906,16.440000534057617,16.440000534057617,16.440000534057617,16.440000534057617,0,16.440000534057617
2019-12-10,60.279998779296875,59.88999938964844,60.11000061035156,59.959999084472656,457700.0,57.01774597167969,137.61000061035156,136.1699981689453,137.61000061035156,136.27000427246094,2940200.0,130.4096221923828,66.87000274658203,66.26000213623047,66.69000244140625,66.63999938964844,1184400.0,63.12613296508789,54.06999969482422,53.72999954223633,54.040000915527344,53.77000045776367,8993900.0,51.176055908203125,104.73999786376953,103.91000366210938,104.2300033569336,104.11000061035156,5800.0,98.8938217163086,105.66999816894531,105.66999816894531,105.66999816894531,105.66999816894531,0.0,103.46194458007812,150.08999633789062,149.0399932861328,149.6199951171875,149.39999389648438,539700.0,144.7599639892578,29.469999313354492,29.06999969482422,29.260000228881836,29.219999313354492,2364400.0,28.038637161254883,89.69999694824219,88.48999786376953,89.55999755859375,88.61000061035156,2102600.0,85.28361511230469,32.22999954223633,31.81999969482422,32.04999923706055,31.8799991607666,5544500.0,29.648029327392578,21.719999313354492,21.5,21.538000106811523,21.56999969482422,27000,21.56999969482422,78.47000122070312,77.61000061035156,77.76000213623047,78.1500015258789,1135800.0,76.76248931884766,54.459999084472656,54.02000045776367,54.31999969482422,54.060001373291016,4258100.0,52.042442321777344,48.79999923706055,47.95000076293945,48.119998931884766,48.38999938964844,2179600.0,45.921485900878906,16.440000534057617,16.440000534057617,16.440000534057617,16.440000534057617,0,16.440000534057617
2019-12-11,59.90999984741211,59.540000915527344,59.7599983215332,59.630001068115234,850600.0,56.703941345214844,137.5399932861328,136.32000732421875,137.0500030517578,137.10000610351562,3339100.0,131.20394897460938,66.66999816894531,66.02999877929688,66.5999984741211,66.1500015258789,1457900.0,62.66197204589844,54.150001525878906,53.65999984741211,53.939998626708984,53.95000076293945,8879100.0,51.34737014770508,104.95999908447266,104.31999969482422,104.31999969482422,104.9000015258789,3800.0,99.64424133300781,105.66999816894531,105.66999816894531,105.66999816894531,105.66999816894531,0.0,103.46194458007812,150.38999938964844,148.80999755859375,149.14999389648438,149.77000427246094,615000.0,145.11846923828125,29.399999618530273,28.530000686645508,29.280000686645508,28.6299991607666,3352400.0,27.472492218017578,89.05999755859375,87.69000244140625,88.38999938964844,88.48999786376953,2312400.0,85.16812896728516,32.125,31.59000015258789,31.940000534057617,31.600000381469727,5443200.0,29.38763427734375,21.934999465942383,21.829999923706055,21.829999923706055,21.899999618530273,6100,21.899999618530273,78.87000274658203,78.05999755859375,78.08999633789062,78.7699966430664,691600.0,77.37147521972656,54.279998779296875,53.79999923706055,54.220001220703125,53.93000030517578,5247300.0,51.91729736328125,48.459999084472656,47.90999984741211,48.41999816894531,47.97999954223633,1994300.0,45.53240966796875,16.440000534057617,16.440000534057617,16.440000534057617,16.440000534057617,0,16.440000534057617
2019-12-12,59.880001068115234,59.29999923706055,59.779998779296875,59.4900016784668,950500.0,56.5708122253418,137.89999389648438,136.75,136.8000030517578,137.17999267578125,3502100.0,131.28050231933594,66.79000091552734,66.05000305175781,66.5999984741211,66.19000244140625,1001400.0,62.699867248535156,54.45000076293945,53.939998626708984,54.0099983215332,54.13999938964844,11233300.0,51.52820587158203,106.16000366210938,103.91000366210938,104.5,106.11000061035156,4200.0,100.79360961914062,103.1500015258789,103.0999984741211,103.1500015258789,103.0999984741211,600.0,100.94564819335938,149.35000610351562,146.60000610351562,149.11000061035156,146.82000732421875,713500.0,142.2601318359375,28.790000915527344,28.170000076293945,28.450000762939453,28.229999542236328,4292200.0,27.088661193847656,89.12999725341797,87.45999908447266,88.12000274658203,87.51000213623047,2497300.0,84.22491455078125,32.130001068115234,31.6200008392334,31.649999618530273,31.940000534057617,5689800.0,29.703832626342773,21.940000534057617,21.790000915527344,21.850000381469727,21.8700008392334,22900,21.8700008392334,78.2300033569336,76.9000015258789,77.18000030517578,77.7699966430664,1393700.0,76.38922882080078,53.88999938964844,52.7400016784668,53.83000183105469,52.97999954223633,8056300.0,51.00274658203125,48.119998931884766,47.59000015258789,47.900001525878906,47.709999084472656,1466900.0,45.27618408203125,16.65999984741211,16.520000457763672,16.520000457763672,16.65999984741211,300,16.65999984741211
2019-12-13,60.959999084472656,60.54999923706055,60.70000076293945,60.939998626708984,1060400.0,57.94965744018555,138.25,136.19000244140625,136.92999267578125,137.94000244140625,3557900.0,132.00782775878906,66.55999755859375,66.0199966430664,66.05999755859375,66.25,895000.0,62.7567024230957,54.54999923706055,53.84000015258789,53.939998626708984,54.41999816894531,13072200.0,51.79469680786133,105.45999908447266,103.75,104.76000213623047,104.61000061035156,4100.0,99.36876678466797,102.6500015258789,102.6500015258789,102.6500015258789,102.6500015258789,300.0,100.50505828857422,147.5800018310547,144.72000122070312,145.8800048828125,147.14999389648438,586300.0,142.57986450195312,28.600000381469727,28.18000030517578,28.239999771118164,28.3799991607666,3085200.0,27.23259735107422,88.80999755859375,86.66000366210938,87.29000091552734,87.97000122070312,2376700.0,84.66764831542969,32.119998931884766,31.409000396728516,32.0,31.600000381469727,5174500.0,29.38763427734375,21.917999267578125,21.829999923706055,21.829999923706055,21.8700008392334,14800,21.8700008392334,78.44999694824219,77.83000183105469,78.19999694824219,77.91000366210938,942900.0,76.52674865722656,53.5099983215332,52.56999969482422,52.86000061035156,53.2400016784668,6456200.0,51.253047943115234,48.150001525878906,47.56999969482422,47.59000015258789,47.86000061035156,1313200.0,45.41853332519531,16.65999984741211,16.65999984741211,16.65999984741211,16.65999984741211,0,16.65999984741211
